Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
18473,A,PN96_RS07905,2,0.2098407510523926,0.12777283556596764
20345,A,PN96_RS07425,1,5.952798333316343,0.5903672442605608
41896,B,PN96_RS20950,1,3.1204644063791998,0.28842309572855557
41896,A,PN96_RS07515,1,1.8391887974343761,0.8111323782685562
15481,C,PN96_RS10090,2,2.307157628945906,0.2684851556346526
14657,A,PN96_RS00955,2,0.45035210108333334,2.3371460747826
23700,A,PN96_RS09240,2,0.029580659531458473,0.08100353543399552
41804,A,PN96_RS03555,4,1.025430502962981,0.23087823502044208
23476,A,PN96_RS03960,1,0.01116501235079134,0.026258116954152748
61092,A,PN96_RS15000,2,3.4941152794256864,3.4306469404278435
11596,A,PN96_RS03690,2,0.024272279487078854,0.029017474645491106
21096,A,PN96_RS14405,12,4.8862878012706945,8.84650677628823
26426,A,PN96_RS01100,4,0.3427296131337735,0.2877585275797445
23744,A,PN96_RS07895,2,2.4485328453927813,0.4634885516476314
16109,A,PN96_RS14510,4,6.048090355677346,13.248430400106892
22668,A,PN96_RS02365,1,0.06634710197978391,0.4977460521635903
22408,A,PN96_RS10215,1,0.05615662651510652,0.18278715244786473
23104,A,PN96_RS00515,1,13.26767563531697,3.2191111255774114
27682,A,PN96_RS10630,4,3.6419450742910113,0.1184971729196751
30791,B,PN96_RS11710,4,2.0662440919933176,0.5563393488342773
15753,B,PN96_RS17705,2,0.24384380300076622,0.6799061865753422
15753,A,PN96_RS14775,2,0.21212245753316894,0.012482086496934837
19597,A,PN96_RS00590,1,0.02475779264199779,0.12811808399808947
20013,A,PN96_RS00575,6,3.2665028006912524,2.610553863333181
20013,A,PN96_RS00570,6,3.2665028006912524,2.610553863333181
34171,B,PN96_RS19840,4,9.215251055505977,1.220837464330443
34171,A,PN96_RS02525,4,0.14072405127687654,2.631913284961398
15009,A,PN96_RS11815,1,0.4138562819940457,6.6722673195200555
15393,A,PN96_RS14075,2,1.9218322883870378,1.5393544893419546
10840,A,PN96_RS11195,1,0.2249589820482516,0.1625348871513912
19833,A,PN96_RS09315,6,0.6467098152559162,0.4022112474464792
41808,B,PN96_RS05720,2,8.200414245858672,0.4552551025079941
41808,A,PN96_RS02355,1,3.569239743876841,3.930191994566072
19821,A,PN96_RS14985,4,0.6003688963740091,0.29400169743741644
41844,B,PN96_RS05720,2,0.4991350885322917,3.3063198654792805
41844,A,PN96_RS02355,1,0.5512739117518556,2.1376465459690253
13509,A,PN96_RS13610,3,0.03410014185823738,0.1232870018998911
28042,A,PN96_RS01365,24,2.101914008208817,42.74284368066944
28042,A,PN96_RS01375,24,2.101914008208817,42.74284368066944
28042,A,PN96_RS01370,24,2.101914008208817,42.74284368066944
41820,B,PN96_RS03565,2,0.12446979338324543,0.13662491051528808
13869,A,PN96_RS10960,1,0.047264181744219154,1.0595284464427515
41860,B,PN96_RS05720,2,1.0041927365392018,0.13848603668324033
41860,A,PN96_RS02355,1,1.814216809671377,2.4405683734594388
35323,A,PN96_RS11310,4,2.666380823727301,0.23523205059140678
25213,A,PN96_RS07855,1,0.6742227820800053,0.05208776674517541
32271,A,PN96_RS11760,2,2.3689850372320747,2.7719409624084332
